,Unnamed: 0_x,id,feed_id,ln,fn,fi,pos,pos2,posn,pos2n,team_id,team,teamfull,pic,gs,rds,avg,mp,tmp,tog,ppm,tppm,avg3,avg5,form,pts,tpts,livepts,mvp,rank,lrank,rank_change,rdrank,ski,tski,sha,tsha,sma,tsma,sta,tsta,sfk,tsfk,sfa,tsfa,shi,tshi,sgl,tsgl,sbh,tsbh,status_x,status_comment,std,sels,selspct,selspctraw,opp,team_played_status,hot,cold,phot,pcold,ccow,wele,rd,index,p1,p2,p3,kickoff_time,match_status,team_opponent,played_status,fn_i,points,proj_points,stats.kicks,stats.handballs,stats.marks,stats.tackles,stats.freekicks_for,stats.freekicks_against,stats.hitouts,stats.goals,stats.behinds,Round,Match Name,Team ID,Team Name,Full Name_x,On Field?,Unnamed: 0_y,fanfooty_player_id,afl_player_id,first_name,surname,afl_team,status_y,jumper_number,birth_date,height,weight,state_of_origin,recruited_from,game,goals,Full Name_y,SC Player ID,First Name,Last Name,Pos1,Pos2,Team,Playing Next,In 2 Rds,In 3 Rds,Owner,Waiver,Free Agent,Status,Total Pts,Matches,Rd Pts,Avg,Avg 3,Avg 5,Status Comment,Player Note,Alternative Name,player_round_year_id
365,5,514,296735,Hall,Aaron,A,MID,,Midfielder,,9,NTH,North Melbourne,True,1,3,86.0,81,262,87.333333333333,1.0864197530864,0.98473282442748,86.0,86.0,86.0,88,258,73,4677.9069767442,115,121,6,112,10,40,6,21,1,13,6,13,0,2,-1,-2,0,0,1,2,3,3,none,,,1001,2.9%,2.8584482709386,MEL,post,False,False,False,False,False,False,3,8,M,I,D,1566619800,LOSS &lt;br&gt;71 - 87,HAW,post,A,88,91.0,10,6,1,6,0,-1,0,1,3,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Aaron Hall,True,473.0,42368.0,296735.0,Aaron,Hall,North Melbourne,senior,43.0,9/11/1990,185.0,84.0,TAS,Hobart,109.0,"80""",Aaron Hall,514.0,Aaron,Hall,MID,,NTH,,,,,Tue 27th 4am,,waiver,455.0,6.0,0.0,75.83,65.67,79.2,Hall was not ideal for his owners this week. He had 19 touches at just 57% efficiency. He could be one that is traded out next week if he doesn't redeem himself.,,,296735_3_2019
366,7,320,220001,Ablett,Gary,G,MID,,Midfielder,,7,GEE,Geelong,True,1,3,75.67,113,324,108.0,0.70796460176991,0.70061728395062,75.67,75.67,75.67,80,227,106,6993.8325991189,179,197,18,163,12,37,5,28,6,14,1,7,0,1,-2,-6,0,0,1,3,1,5,none,,,3161,9.0%,9.026528455981,CAR,post,False,False,False,True,False,False,3,11,M,I,D,1566628500,WIN &lt;br&gt;99 - 75,ADE,post,G,80,83.0,12,5,6,1,0,-2,0,1,1,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Gary Ablett,True,322.0,552.0,220001.0,Gary,Ablett jnr,Geelong,senior,4.0,14/05/1984,182.0,87.0,VIC,Geelong Falcons ,337.0,"431""",Gary Ablett jnr,320.0,Gary,Ablett,MID,0,GEE,,,,Salt&VinegarCripps,,,owner,2009.0,21.0,167.0,95.67,121.0,105.0,Ablett was talked up to be more of a forward this season and that is how things panned out. But he did still spend some time in the midfield. 23 touches and 2 goals was a solid game for him but he did give away 3 free kicks.,0.0,Gary Ablett,220001_3_2019
367,10,52,998133,Berry,Jarrod,J,MID,,Midfielder,,2,BRL,Brisbane,True,1,3,93.67,109,311,103.66666666667,0.68807339449541,0.9035369774919599,93.67,93.67,93.67,75,281,96,4759.4306049822,77,44,-33,185,10,34,8,32,3,17,4,9,1,7,0,-1,0,0,0,1,0,1,none,,,1175,3.4%,3.3553213969559,RIC,post,False,False,False,False,False,False,3,15,M,I,D,1566710400,WIN &lt;br&gt;107 - 90,PTA,post,J,75,79.0,10,8,3,4,1,0,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Jarrod Berry,True,51.0,47021.0,998133.0,Jarrod,Berry,Brisbane Lions,senior,7.0,5/02/1998,192.0,84.0,VIC,North Ballarat Rebels,50.0,"25""",Jarrod Berry,52.0,Jarrod,Berry,MID,,BRL,,,,Salt&VinegarCripps,,,owner,1529.0,18.0,67.0,84.94,85.67,82.8,,,,998133_3_2019
368,11,618,290847,Martin,Dustin,D,MID,,Midfielder,,12,RIC,Richmond,True,1,3,78.33,101,292,97.333333333333,0.5940594059405899,0.80479452054795,78.33,78.33,78.33,60,235,0,6643.4042553191,157,103,-54,266,8,37,7,27,4,12,6,6,1,1,-3,-7,0,0,0,0,2,3,none,,,3309,9.4%,9.4491561723636,BRL,post,False,False,False,False,False,False,3,16,M,I,D,1566710400,LOSS &lt;br&gt;76 - 125,GWS,post,D,60,102.0,8,7,4,6,1,-3,0,0,2,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Dustin Martin,True,577.0,41008.0,290847.0,Dustin,Martin,Richmond,senior,4.0,26/06/1991,187.0,88.0,VIC,Bendigo Pioneers,217.0,"232""",Dustin Martin,618.0,Dustin,Martin,MID,,RIC,,,,Salt&VinegarCripps,,,owner,2000.0,20.0,108.0,100.0,126.0,117.2,Dusty had 30 touches and half of these were contested. He scored well but did look a bit rusty at times and got caught when normally he would get away. Look for a much better season from Dusty.,,,290847_3_2019
369,12,513,271129,Goldstein,Todd,T,RUC,,Ruck,,9,NTH,North Melbourne,True,1,3,94.0,104,330,110.0,1.0961538461538,0.85454545454545,94.0,94.0,94.0,114,282,113,5637.234042553199,76,134,58,37,2,10,13,27,3,11,0,4,1,2,0,-1,28,95,0,1,0,0,none,,,3259,9.3%,9.3063765384506,MEL,post,False,False,False,False,False,False,3,17,R,U,C,1566619800,LOSS &lt;br&gt;71 - 87,HAW,post,T,114,113.0,2,13,3,0,1,0,28,0,0,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Todd Goldstein,True,472.0,39526.0,271129.0,Todd,Goldstein,North Melbourne,senior,22.0,1/07/1988,201.0,103.0,VIC,Oakleigh,229.0,"117""",Todd Goldstein,513.0,Todd,Goldstein,RUC,,NTH,,,,Salt&VinegarCripps,,,owner,2469.0,22.0,69.0,112.23,122.67,123.6,Goldy was one of the top scoring rucks of the week with his 102 from 23 touches 34 hitouts and a goal. A great option for those that started with him.,,,271129_3_2019
370,0,741,294101,Johannisen,Jason,J,DEF,,Defender,,15,WBD,Western Bulldogs,False,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,84,,452,425,-27,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2433,6.9%,6.9476569862075,ADE,post,False,False,True,False,False,False,3,5,D,E,F,1566702600,LOSS &lt;br&gt;68 - 73,GCS,post,J,0,77.0,0,0,0,0,0,0,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Jason Johannisen,False,706.0,42195.0,294101.0,Jason,Johannisen,Western Bulldogs,senior,39.0,8/11/1992,180.0,80.0,WA,East Fremantle,119.0,"38""",Jason Johannisen,741.0,Jason,Johannisen,DEF,,WBD,,,,Salt&VinegarCripps,,,owner,1603.0,19.0,85.0,84.37,90.0,87.6,,,,294101_3_2019
371,1,232,298450,Blakely,Connor,C,DEF,,Defender,,6,FRE,Fremantle,False,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,452,425,-27,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,1971,5.6%,5.6283731688512,PTA,post,False,False,False,False,False,False,3,6,D,E,F,1566715200,WIN &lt;br&gt;71 - 66,STK,post,C,0,61.0,0,0,0,0,0,0,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Connor Blakely,False,234.0,45030.0,298450.0,Connor,Blakely,Fremantle,senior,19.0,3/02/1996,188.0,90.0,WA,Swan Districts,55.0,"2""",Connor Blakely,232.0,Connor,Blakely,DEF,,FRE,,,,Salt&VinegarCripps,,,owner,1061.0,14.0,50.0,75.79,57.67,65.0,,,,298450_3_2019
372,2,116,250105,Murphy,Marc,M,MID,,Midfielder,,3,CAR,Carlton,False,1,3,80.33,112,331,110.33333333333,0.88392857142857,0.72809667673716,80.33,80.33,80.33,99,241,114,5940.248962655601,144,213,69,83,12,42,10,35,4,11,5,7,1,4,0,-1,0,0,1,2,0,1,none,,,2603,7.4%,7.4331077415118,GEE,post,False,False,False,False,False,False,3,10,M,I,D,1566628500,LOSS &lt;br&gt;74 - 93,SYD,post,M,99,65.0,12,10,4,5,1,0,0,1,0,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Marc Murphy,False,117.0,2020.0,250105.0,Marc,Murphy,Carlton,senior,3.0,19/07/1987,180.0,80.0,VIC,Oakleigh Chargers,263.0,"181""",Marc Murphy,116.0,Marc,Murphy,MID,,CAR,,,,TryingAnewStratton,,,owner,1723.0,19.0,128.0,90.68,109.0,106.6,,,,250105_3_2019
373,3,408,280109,Ward,Callan,C,MID,,Midfielder,,18,GWS,GWS Giants,False,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,,452,425,-27,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,3025,8.6%,8.638167851737599,GCS,post,False,False,False,False,False,False,3,12,M,I,D,1566638700,WIN &lt;br&gt;125 - 76,RIC,post,C,0,107.0,0,0,0,0,0,0,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,Callan Ward,False,825.0,39670.0,280109.0,Callan,Ward,GWS,senior,8.0,10/04/1990,187.0,84.0,VIC,Western Jets,216.0,"107""",Callan Ward,408.0,Callan,Ward,MID,,GWS,,,,,Tue 27th 4am,,waiver,4.0,1.0,0.0,4.0,4.0,4.0,,,,280109_3_2019
374,1,698,991988,Jones,Zak,Z,DEF,,Defender,,14,SYD,Sydney,True,1,3,97.67,116,313,104.33333333333,1.0,0.93610223642173,97.67,97.67,97.67,116,293,80,4604.4368600683,53,97,44,33,16,46,15,31,6,14,3,11,0,1,-2,-6,0,0,0,0,1,3,none,,,1931,5.5%,5.5141494617208,STK,post,False,False,True,False,False,False,3,2,D,E,F,1566618300,WIN &lt;br&gt;93 - 74,CAR,post,Z,116,76.0,16,15,6,3,0,-2,0,0,1,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Zak Jones,True,660.0,44023.0,991988.0,Zak,Jones,Sydney,senior,10.0,15/03/1995,181.0,79.0,VIC,Dandenong Stingrays,86.0,"23""",Zak Jones,698.0,Zak,Jones,DEF,,SYD,,,,Casting Crouch,,,owner,1457.0,17.0,0.0,85.71,80.33,84.2,,,,991988_3_2019
375,0,155,291313,Howe,Jeremy,J,DEF,,Defender,,4,COL,Collingwood,True,1,3,97.0,110,318,106.0,0.93636363636364,0.91509433962264,97.0,97.0,97.0,103,291,74,5119.587628866,57,80,23,71,18,47,3,8,7,26,1,5,2,4,0,0,0,0,0,0,0,0,none,,,3291,9.4%,9.397755504154901,ESS,post,False,False,True,False,False,False,3,1,D,E,F,1566553800,LOSS &lt;br&gt;76 - 98,WCE,post,J,103,93.0,18,3,7,1,2,0,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Jeremy Howe,True,156.0,42112.0,291313.0,Jeremy,Howe,Collingwood,senior,38.0,29/06/1990,190.0,88.0,TAS,Hobart,176.0,"88""",Jeremy Howe,155.0,Jeremy,Howe,DEF,,COL,,,,Salt&VinegarCripps,,,owner,1511.0,19.0,58.0,79.53,93.0,92.6,,,,291313_3_2019
376,3,410,294685,Williams,Zac,Z,DEF,,Defender,,18,GWS,GWS Giants,True,1,3,92.67,99,288,96.0,1.020202020202,0.96527777777778,92.67,92.67,92.67,101,278,60,4585.2517985612,84,97,13,77,20,45,5,23,7,16,0,3,0,0,-3,-3,0,0,0,1,0,0,none,,,2466,7.0%,7.0418915445901,GCS,post,False,False,False,False,False,False,3,4,D,E,F,1566638700,WIN &lt;br&gt;125 - 76,RIC,post,Z,101,91.0,20,5,7,0,0,-3,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Zac Williams,True,827.0,43139.0,294685.0,Zac,Williams,GWS,senior,29.0,20/09/1994,185.0,84.0,NSW,Narrandera,92.0,"23""",Zac Williams,410.0,Zac,Williams,DEF,,GWS,,,,TryingAnewStratton,,,owner,2032.0,20.0,100.0,101.6,100.67,99.2,Williams didn't play much JLT at all but did manage 82 points in his 53% of JLT1. He was rested in JLT2  and if named he could still be well worth a selection.,,,294685_3_2019
377,4,759,270732,Suckling,Matthew,M,DEF,,Defender,,15,WBD,Western Bulldogs,True,1,3,96.33,94,286,95.333333333333,1.0744680851064,1.0104895104895,96.33,96.33,96.33,101,289,107,5144.6366782007,62,80,18,77,14,55,5,15,6,20,2,5,1,2,-2,-2,0,0,1,1,0,0,none,,,3125,8.9%,8.923727119563699,ADE,post,False,False,False,False,False,False,3,6,D,E,F,1566702600,LOSS &lt;br&gt;68 - 73,GCS,post,M,101,94.0,14,5,6,2,1,-2,0,1,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Matthew Suckling,True,724.0,39592.0,270732.0,Matt,Suckling,Western Bulldogs,senior,1.0,25/07/1988,187.0,87.0,NSW,Wagga Tigers,166.0,"80""",Matt Suckling,759.0,Matthew,Suckling,DEF,0,WBD,,,,Casting Crouch,,,owner,1505.0,18.0,109.0,83.61,104.0,87.2,,,Matthew Suckling,270732_3_2019
378,2,117,297907,Newman,Nic,N,DEF,,Defender,,3,CAR,Carlton,True,1,3,94.67,104,326,108.66666666667,0.6538461538461501,0.87116564417178,94.67,94.67,94.67,68,284,94,4411.2676056338005,73,30,-43,220,15,51,5,15,5,16,3,7,2,3,0,-1,0,0,0,1,0,0,none,,,2502,7.1%,7.1446928810075,GEE,post,False,False,False,False,False,False,3,3,D,E,F,1566628500,LOSS &lt;br&gt;74 - 93,SYD,post,N,68,87.0,15,5,5,3,2,0,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Nic Newman,True,118.0,45172.0,297907.0,Nic,Newman,Carlton,senior,24.0,15/01/1993,187.0,82.0,VIC,Frankston,46.0,"10""",Nic Newman,117.0,Nic,Newman,DEF,,CAR,,,,Casting Crouch,,,owner,1933.0,20.0,84.0,96.65,94.67,105.4,Newman had a lackluster preseason campaign which saw him exit a lot of Supercoach teams. But he turned it on with 21 of his 26 touches by foot as well as 9 marks. He won't change price for another week yet so wait and see how he goes this week before getting him in.,,,297907_3_2019
379,14,695,298539,Heeney,Isaac,I,FWD,MID,Forward,Midfielder,14,SYD,Sydney,True,1,3,96.33,100,285,95.0,1.37,1.0140350877193,96.33,96.33,96.33,137,289,130,5389.6193771626,62,181,119,9,13,24,13,36,8,16,2,10,2,2,-1,-3,0,1,4,6,1,2,none,,,3288,9.4%,9.3891887261201,STK,post,False,False,False,False,False,False,3,18,F,W,D,1566618300,WIN &lt;br&gt;93 - 74,CAR,post,I,137,93.0,13,13,8,2,2,-1,0,4,1,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Isaac Heeney,True,657.0,45017.0,298539.0,Isaac,Heeney,Sydney,senior,5.0,5/05/1996,185.0,85.0,NSW,Cardiff,96.0,"95""",Isaac Heeney,695.0,Isaac,Heeney,FWD,MID,SYD,,,,Casting Crouch,,,owner,2069.0,22.0,54.0,94.05,82.67,94.4,Heeney has been a popular selection over the past couple of seasons and he has started this one well with 19 touches at 78% however just 6 of those were kicks which stalled his scoring a bit.,,,298539_3_2019
380,15,346,294199,Menegola,Sam,S,FWD,MID,Forward,Midfielder,7,GEE,Geelong,True,1,3,95.33,103,276,92.0,1.1165048543689,1.036231884058,95.33,95.33,95.33,115,286,51,5539.5104895105005,67,117,50,35,16,36,7,27,8,17,0,10,1,2,0,0,0,0,1,2,2,3,none,,,3298,9.4%,9.4177446529027,CAR,post,False,False,False,False,False,False,3,19,F,W,D,1566628500,WIN &lt;br&gt;99 - 75,ADE,post,S,115,104.0,16,7,8,0,1,0,0,1,2,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Sam Menegola,True,348.0,42171.0,294199.0,Sam,Menegola,Geelong,senior,27.0,7/03/1992,189.0,89.0,WA,East Fremantle,59.0,"47""",Sam Menegola,346.0,Sam,Menegola,FWD,MID,GEE,,,,Casting Crouch,,,owner,732.0,9.0,0.0,81.33,86.67,79.0,,,,294199_3_2019
381,13,641,296351,Billings,Jack,J,FWD,,Forward,,13,STK,St Kilda,True,1,3,93.33,103,318,106.0,1.0485436893204,0.88050314465409,93.33,93.33,93.33,108,280,126,4797.8571428571,80,114,34,54,15,42,17,46,5,15,1,4,1,3,-1,-3,0,0,2,2,0,1,none,,,2746,7.8%,7.841457494503,SYD,post,False,False,False,False,False,False,3,17,F,W,D,1566618300,LOSS &lt;br&gt;66 - 71,FRE,post,J,108,84.0,15,17,5,1,1,-1,0,2,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Jack Billings,True,602.0,44003.0,296351.0,Jack,Billings,St Kilda,senior,15.0,18/08/1995,184.0,84.0,VIC,Oakleigh Chargers,102.0,"75""",Jack Billings,641.0,Jack,Billings,FWD,,STK,,,,Casting Crouch,,,owner,2064.0,22.0,44.0,93.82,76.33,79.0,Billings didn't get off to a great start but it was better than all but one of his games before the byes last year. His 28 touches were good and he had 4 marks. Importantly his 82% efficiency helped boost that score. Just one Saint went over 100 so don't despair with him just yet.,,,296351_3_2019
382,16,351,298419,Parfitt,Brandan,B,FWD,,Forward,,7,GEE,Geelong,True,1,3,81.33,92,300,100.0,0.68478260869565,0.81333333333333,81.33,81.33,81.33,63,244,98,5277.0491803279,140,89,-51,255,10,32,6,25,4,6,1,16,1,5,-1,-4,0,0,0,2,2,2,none,,,1956,5.6%,5.585539278677301,CAR,post,False,False,False,False,False,False,3,20,F,W,D,1566628500,WIN &lt;br&gt;99 - 75,ADE,post,B,63,74.0,10,6,4,1,1,-1,0,0,2,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Brandan Parfitt,True,353.0,47035.0,298419.0,Brandan,Parfitt,Geelong,senior,3.0,27/08/1998,179.0,79.0,SA,North Adelaide,48.0,"24""",Brandan Parfitt,351.0,Brandan,Parfitt,FWD,,GEE,,,,TryingAnewStratton,,,owner,1338.0,17.0,101.0,78.71,78.67,69.6,,,,298419_3_2019
383,17,557,1000972,Drew,Willem,W,FWD,MID,Forward,Midfielder,11,PTA,Port Adelaide,True,1,3,76.33,116,334,111.33333333333,0.31034482758621,0.68562874251497,76.33,76.33,76.33,36,229,61,2541.4847161572,173,74,-99,366,6,30,3,24,1,9,6,16,0,3,-1,-2,0,0,0,0,0,0,none,,,1080,3.1%,3.0840400925212004,FRE,post,False,False,False,False,True,False,3,22,F,W,D,1566715200,LOSS &lt;br&gt;90 - 107,BRL,post,W,36,76.0,6,3,1,6,0,-1,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Willem Drew,True,516.0,47010.0,1000972.0,Willem,Drew,Port Adelaide,senior,28.0,10/01/1998,188.0,80.0,VIC,North Ballarat Rebels,9.0,"2""",Willem Drew,557.0,Willem,Drew,FWD,MID,PTA,,,,,Tue 27th 4am,,waiver,723.0,10.0,87.0,72.3,65.67,65.6,Drew starts his Supercoach career off with a ton!  A fantastic start with 21 touches at 81% efficiency. He looked good and will hold that midfield spot for a few more weeks yet.,,,1000972_3_2019
384,9,748,295467,Macrae,Jack,J,MID,,Midfielder,,15,WBD,Western Bulldogs,True,1,3,132.67,99,310,103.33333333333,1.4040404040403998,1.2838709677419,132.67,132.67,132.67,139,398,110,5173.1155778894,3,4,1,8,15,44,18,57,4,16,9,15,3,5,0,-1,0,0,0,1,0,1,none,,,3348,9.6%,9.5605242868157,ADE,post,False,False,False,False,False,False,3,13,M,I,D,1566702600,LOSS &lt;br&gt;68 - 73,GCS,post,J,139,139.0,15,18,4,9,3,0,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Jack Macrae,True,713.0,43022.0,295467.0,Jack,Macrae,Western Bulldogs,senior,11.0,3/08/1994,191.0,83.0,VIC,Oakleigh Chargers,134.0,"31""",Jack Macrae,748.0,Jack,Macrae,MID,,WBD,,,,Casting Crouch,,,owner,2710.0,22.0,119.0,123.18,120.33,133.8,Macrae had the second best score for the Dogs from his 32 touches and 3 tackles. He also had a massive 15 clearances. His efficiency was down at 68% but owners can't be unhappy with a return of 132.,,,295467_3_2019
385,8,6,297401,Crouch,Matt,M,MID,,Midfielder,,1,ADE,Adelaide,True,1,3,117.67,97,286,95.333333333333,1.2268041237113,1.2342657342657,117.67,117.67,117.67,119,353,90,4794.9008498584,12,16,4,27,12,40,15,51,2,12,6,17,2,5,-1,-3,0,0,1,2,0,0,none,,,3312,9.5%,9.4577229503984,WBD,post,False,False,False,False,False,False,3,11,M,I,D,1566702600,LOSS &lt;br&gt;75 - 99,GEE,post,M,119,105.0,12,15,2,6,2,-1,0,1,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Matt Crouch,True,5.0,44012.0,297401.0,Matt,Crouch,Adelaide,senior,5.0,21/04/1995,183.0,82.0,VIC,North Ballarat Rebels,104.0,"23""",Matt Crouch,6.0,Matt,Crouch,MID,,ADE,,,,Casting Crouch,,,owner,1970.0,19.0,134.0,103.68,117.0,109.2,Crouch was great and had the second best score for the Crows from 40 touches and just under half of them were contested. He is a supercoach machine and well worth being in your side.,,,297401_3_2019
386,7,299,296190,Martin,Jack,J,MID,FWD,Midfielder,Forward,17,GCS,Gold Coast,True,1,3,99.0,95,290,96.666666666667,1.0526315789474,1.0241379310345,99.0,99.0,99.0,100,297,68,4610.101010101,48,63,15,80,18,48,5,18,7,20,6,12,0,4,-3,-5,0,0,1,2,4,8,none,,,2546,7.3%,7.2703389588509,GWS,post,False,False,False,False,False,False,3,10,M,I,D,1566638700,WIN &lt;br&gt;73 - 68,WBD,post,J,100,94.0,18,5,7,6,0,-3,0,1,4,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Jack Martin,True,301.0,43095.0,296190.0,Jack,Martin,Gold Coast,senior,4.0,29/01/1995,186.0,79.0,WA,Claremont,96.0,"80""",Jack Martin,299.0,Jack,Martin,FWD,MID,GCS,,,,,Tue 27th 4am,,waiver,1240.0,16.0,0.0,77.5,56.33,65.8,,,,296190_3_2019
387,5,527,290738,Polec,Jared,J,MID,,Midfielder,,9,NTH,North Melbourne,True,1,3,97.67,104,318,106.0,0.79807692307692,0.9213836477987399,97.67,97.67,97.67,83,293,94,5216.7235494881,53,39,-14,145,15,50,4,19,6,17,2,5,0,0,0,-3,0,0,1,3,0,0,none,,,2978,8.5%,8.5039549958594,MEL,post,False,False,False,False,False,False,3,8,M,I,D,1566619800,LOSS &lt;br&gt;71 - 87,HAW,post,J,83,98.0,15,4,6,2,0,0,0,1,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Jared Polec,True,486.0,42008.0,290738.0,Jared,Polec,North Melbourne,senior,13.0,12/10/1992,187.0,82.0,SA,Woodville-West Torrens,123.0,"67""",Jared Polec,527.0,Jared,Polec,MID,,NTH,,,,Man of Steele,,,owner,1930.0,22.0,118.0,87.73,90.33,91.0,Polec had a good first game for the Roos and finished the day with 27 touches 7 marks and a tackle. If the Roos can get back on track he could improve his scoring from this effort.,,,290738_3_2019
388,6,302,298272,Miller,Touk,T,MID,,Midfielder,,17,GCS,Gold Coast,True,1,3,90.33,95,292,97.333333333333,0.84210526315789,0.9280821917808199,90.33,90.33,90.33,80,271,110,5277.1217712177,93,76,-17,163,14,30,10,38,5,14,3,15,1,4,-2,-5,0,0,0,1,0,0,none,,,2443,7.0%,6.976212912990099,GWS,post,False,False,False,False,False,False,3,9,M,I,D,1566638700,WIN &lt;br&gt;73 - 68,WBD,post,T,80,90.0,14,10,5,3,1,-2,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Touk Miller,True,304.0,45043.0,298272.0,Touk,Miller,Gold Coast,senior,11.0,22/02/1996,178.0,81.0,VIC,Calder Cannons,95.0,"27""",Touk Miller,302.0,Touk,Miller,MID,,GCS,,,,DEVQON.1,,,owner,1527.0,18.0,86.0,84.83,84.0,94.0,,,,298272_3_2019
389,10,73,1000978,McCluggage,Hugh,H,MID,,Midfielder,,2,BRL,Brisbane,True,1,3,95.0,108,303,101.0,0.62962962962963,0.9405940594059399,95.0,95.0,95.0,68,285,85,4576.8421052632,68,27,-41,220,8,36,9,25,1,7,1,11,0,2,0,0,0,0,2,4,0,1,none,,,1507,4.3%,4.303378166138399,RIC,post,False,False,False,False,False,False,3,14,M,I,D,1566710400,WIN &lt;br&gt;107 - 90,PTA,post,H,68,79.0,8,9,1,1,0,0,0,2,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Hugh McCluggage,True,72.0,47001.0,1000978.0,Hugh,McCluggage,Brisbane Lions,senior,6.0,3/03/1998,186.0,77.0,VIC,North Ballarat Rebels,56.0,"36""",Hugh McCluggage,73.0,Hugh,McCluggage,MID,,BRL,,,,Casting Crouch,,,owner,1975.0,21.0,112.0,94.05,102.67,100.6,McCluggage hit 114 points from his 20 touches at 85%. Many have suspected that he could score like this and hopefully this is the start of a great season for him.,,,1000978_3_2019
390,11,604,270896,Cotchin,Trent,T,MID,,Midfielder,,12,RIC,Richmond,True,1,3,77.0,77,265,88.333333333333,0.7402597402597401,0.8716981132075501,77.0,77.0,77.0,57,231,0,6000.0,168,108,-60,283,13,51,9,24,1,9,2,7,1,3,-1,-5,0,0,0,0,0,1,none,,,2775,7.9%,7.9242696821725,BRL,post,False,False,False,True,False,False,3,15,M,I,D,1566710400,LOSS &lt;br&gt;76 - 125,GWS,post,T,57,90.0,13,9,1,2,1,-1,0,0,0,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Trent Cotchin,True,564.0,39654.0,270896.0,Trent,Cotchin,Richmond,senior,9.0,7/04/1990,185.0,85.0,VIC,Northern Knights,229.0,"125""",Trent Cotchin,604.0,Trent,Cotchin,MID,,RIC,,,,TryingAnewStratton,,,owner,870.0,11.0,54.0,79.09,59.33,83.0,,,,270896_3_2019
391,12,431,261323,McEvoy,Ben,B,RUC,,Ruck,,8,HAW,Hawthorn,True,1,3,109.33,101,290,96.666666666667,1.2079207920792,1.1310344827586,109.33,109.33,109.33,122,328,80,5069.8170731707005,20,44,24,23,13,26,3,23,9,22,5,6,3,3,-1,-3,22,76,2,4,1,1,none,,,3232,9.2%,9.2292755361375,WCE,post,False,False,False,False,False,False,3,16,R,U,C,1566641400,WIN &lt;br&gt;87 - 71,NTH,post,B,122,98.0,13,3,9,5,3,-1,22,2,1,3,Casting Crouch vs Salt&VinegarCripps,25252,Casting Crouch,Ben McEvoy,True,388.0,39657.0,261323.0,Ben,McEvoy,Hawthorn,senior,7.0,11/07/1989,200.0,102.0,VIC,Murray Bushrangers,202.0,"84""",Ben McEvoy,431.0,Ben,McEvoy,RUC,,HAW,,,,Casting Crouch,,,owner,1762.0,19.0,35.0,92.74,68.67,96.0,,,,261323_3_2019
