,fanfooty_player_id,afl_player_id,first_name,surname,afl_team,status,jumper_number,birth_date,height,weight,state_of_origin,recruited_from,game,goals,Full Name,SC Player ID,First Name,Last Name,Pos1,Pos2,Team,Playing Next,In 2 Rds,In 3 Rds,Playing Next.1,Owner,Waiver,Free Agent,Trade Status,Total Pts,Rds,Rd Pts,Avg,Avg 3,Avg 5,Status Comment,Player Note
213,47126.0,294339.0,Ben,McNiece,Essendon,senior,41.0,22/03/1992,178.0,76.0,VIC,Essendon VFL,13.0,"0""",Ben McNiece,212.0,Ben,McNiece,DEF,,ESS,,,,,Tue 27th 4am,,waiver,209.0,5.0,0.0,41.8,51.0,41.8,,,
214,44027.0,992016.0,Zach,Merrett,Essendon,senior,7.0,3/10/1995,180.0,80.0,VIC,Sandringham Dragons,120.0,"41""",Zach Merrett,213.0,Zach,Merrett,MID,,ESS,,,,Fire The Worpedo,,,owner,2324.0,22.0,78.0,105.64,99.33,99.8,,Merrett didn't have a great game with just 16 touches one mark and 3 tackles. He is competing with an extra player (Shiel) in the midfield and this doesn't seem to be helping his scoring.,
215,49075.0,1006097.0,Irving,Mosquito,Essendon,senior,22.0,24/08/2000,176.0,72.0,WA,Gippsland Power,,"""",Irving Mosquito,214.0,Irving,Mosquito,MID,FWD,ESS,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
216,47012.0,998212.0,Kobe,Mutch,Essendon,senior,19.0,18/03/1998,187.0,83.0,VIC,Bendigo Pioneers,4.0,"1""",Kobe Mutch,215.0,Kobe,Mutch,MID,,ESS,,,,,Tue 27th 4am,,waiver,0.0,1.0,0.0,0.0,0.0,0.0,,,
217,39627.0,261314.0,David,Myers,Essendon,senior,23.0,30/06/1989,191.0,88.0,WA,Perth,122.0,"40""",David Myers,216.0,David,Myers,MID,,ESS,,,,,Tue 27th 4am,,waiver,360.0,7.0,0.0,51.43,43.67,49.8,,,
218,48151.0,1004917.0,Trent,Mynott,Essendon,rookie,39.0,4/10/1999,185.0,73.0,VIC,Eastern Ranges,0.0,"0""",Trent Mynott,217.0,Trent,Mynott,MID,,ESS,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
219,46004.0,993817.0,Darcy,Parish,Essendon,senior,3.0,25/07/1997,180.0,78.0,VIC,Geelong Falcons,71.0,"28""",Darcy Parish,218.0,Darcy,Parish,FWD,MID,ESS,,,,DEVQON.1,,,owner,1714.0,20.0,86.0,85.7,73.0,75.2,,,
220,46077.0,997078.0,Mason,Redman,Essendon,senior,27.0,26/08/1997,187.0,85.0,SA,Glenelg,19.0,"1""",Mason Redman,219.0,Mason,Redman,DEF,,ESS,,,,,Tue 27th 4am,,waiver,1329.0,19.0,72.0,69.95,82.0,78.6,,,
221,47064.0,1001026.0,Jordan,Ridley,Essendon,senior,14.0,20/10/1998,192.0,79.0,VIC,Oakleigh Chargers,9.0,"0""",Jordan Ridley,220.0,Jordan,Ridley,DEF,,ESS,,,,,Tue 27th 4am,,waiver,396.0,6.0,0.0,66.0,62.33,65.0,,Ridley had just the 14 touches but all of them were effective. He needs to get more of the ball to pay off as a selection.,
222,45166.0,295461.0,Adam,Saad,Essendon,senior,42.0,23/07/1994,178.0,74.0,VIC,Coburg,87.0,"4""",Adam Saad,221.0,Adam,Saad,DEF,,ESS,,,,Man of Steele,,,owner,1715.0,21.0,49.0,81.67,71.33,73.8,,,
223,42209.0,291783.0,Dylan,Shiel,Essendon,senior,9.0,9/03/1993,182.0,82.0,NSW,Edithvale-Aspinvale,150.0,"69""",Dylan Shiel,222.0,Dylan,Shiel,MID,,ESS,,,,Man of Steele,,,owner,2046.0,21.0,61.0,97.43,89.67,99.0,,Shiel was one of only two Bombers to crack the 100 point mark. He had 25 touches with 18 of them being contested. He was one of few shining lights for the Bombers.,
224,42246.0,291771.0,Devon,Smith,Essendon,senior,5.0,20/05/1993,176.0,77.0,VIC,Geelong Falcons,137.0,"119""",Devon Smith,223.0,Devon,Smith,FWD,MID,ESS,,,,,Tue 27th 4am,,waiver,481.0,7.0,0.0,68.71,55.33,65.2,,Smith didn't have a good day. But it wasn't all his fault as the team didn't perform. He had just 23 touches but they came at only 56% efficiency. ,
225,46037.0,990606.0,Will,Snelling,Essendon,senior,40.0,6/08/1997,174.0,89.0,SA,West Adelaide,2.0,"2""",Will Snelling,,,,,,,,,,,,,,,,,,,,,,
226,43058.0,294654.0,James,Stewart,Essendon,senior,17.0,4/03/1994,198.0,94.0,VIC,Sandringham Dragons,45.0,"55""",James Stewart,224.0,James,Stewart,FWD,,ESS,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
227,43012.0,293884.0,Jake,Stringer,Essendon,senior,25.0,25/04/1994,192.0,92.0,VIC,Bendigo Pioneers,122.0,"215""",Jake Stringer,225.0,Jake,Stringer,FWD,,ESS,,,,,Tue 27th 4am,,waiver,1275.0,18.0,0.0,70.83,59.33,74.8,,,
228,40031.0,270951.0,David,Zaharakis,Essendon,senior,11.0,21/02/1990,180.0,75.0,VIC,Northern Knights,203.0,"125""",David Zaharakis,226.0,David,Zaharakis,MID,,ESS,,,,,Tue 27th 4am,,waiver,1579.0,20.0,0.0,78.95,44.67,51.4,,,
229,48076.0,1004034.0,Brandon,Zerk-Thatcher,Essendon,senior,30.0,25/08/1998,195.0,77.0,SA,Sturt,0.0,"0""",Brandon Zerk-Thatcher,227.0,Brandon,Zerk-Thatcher,DEF,,ESS,,,,,Tue 27th 4am,,waiver,58.0,1.0,0.0,58.0,58.0,58.0,,,
230,40068.0,260069.0,Hayden,Ballantyne,Fremantle,senior,1.0,16/07/1987,173.0,79.0,WA,Peel Thunder,168.0,"253""",Hayden Ballantyne,228.0,Hayden,Ballantyne,FWD,,FRE,,,,,Tue 27th 4am,,waiver,140.0,3.0,0.0,46.67,46.67,46.67,,,
231,48228.0,998180.0,Bailey,Banfield,Fremantle,senior,41.0,26/02/1998,188.0,87.0,WA,Claremont,24.0,"5""",Bailey Banfield,229.0,Bailey,Banfield,FWD,MID,FRE,,,,,Tue 27th 4am,,waiver,382.0,7.0,62.0,54.57,44.67,49.0,,,
232,42002.0,291594.0,Harley,Bennell,Fremantle,senior,13.0,2/10/1992,185.0,85.0,WA,Peel Thunder,83.0,"95""",Harley Bennell,230.0,Harley,Bennell,MID,,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
233,49089.0,296371.0,Brett,Bewley,Fremantle,senior,34.0,14/04/1995,186.0,85.0,VIC,Williamstown,6.0,"1""",Brett Bewley,231.0,Brett,Bewley,MID,,FRE,,,,,Tue 27th 4am,,waiver,362.0,7.0,0.0,51.71,47.0,53.2,,Bewley didn't give us anything to get excited about in the JLT with 48 and 16. With Ross as a coach it makes me even more nervous.,
234,45030.0,298450.0,Connor,Blakely,Fremantle,senior,19.0,3/02/1996,188.0,90.0,WA,Swan Districts,55.0,"2""",Connor Blakely,232.0,Connor,Blakely,DEF,,FRE,,,,Salt&VinegarCripps,,,owner,1061.0,14.0,50.0,75.79,57.67,65.0,,,
235,48008.0,1002232.0,Andrew,Brayshaw,Fremantle,senior,8.0,8/11/1999,184.0,82.0,VIC,Sandringham Dragons,34.0,"8""",Andrew Brayshaw,233.0,Andrew,Brayshaw,MID,,FRE,,,,Swimming n Titch,,,owner,1551.0,22.0,74.0,70.5,73.67,77.8,,,
236,49135.0,1006151.0,Jason,Carter,Fremantle,rookie,35.0,11/01/2000,182.0,75.0,WA,Dockers Academy,,"""",Jason Carter,234.0,Jason,Carter,DEF,MID,FRE,,,,,Tue 27th 4am,,waiver,65.0,2.0,0.0,32.5,32.5,32.5,,,
237,48003.0,1002239.0,Adam,Cerra,Fremantle,senior,5.0,7/10/1999,186.0,80.0,VIC,Eastern Ranges,36.0,"9""",Adam Cerra,235.0,Adam,Cerra,FWD,,FRE,,,,Man of Steele,,,owner,1248.0,20.0,51.0,62.4,67.67,67.8,,,
238,41036.0,280988.0,Travis,Colyer,Fremantle,senior,33.0,24/08/1991,175.0,75.0,WA,Claremont,97.0,"59""",Travis Colyer,236.0,Travis,Colyer,FWD,MID,FRE,,,,,Tue 27th 4am,,waiver,538.0,10.0,0.0,53.8,43.67,46.0,,,
239,42035.0,290823.0,Reece,Conca,Fremantle,senior,6.0,12/08/1992,181.0,83.0,WA,Perth,121.0,"24""",Reece Conca,237.0,Reece,Conca,MID,,FRE,,,,,Tue 27th 4am,,waiver,1507.0,22.0,83.0,68.5,65.0,67.0,,,
240,47065.0,997033.0,Brennan,Cox,Fremantle,senior,36.0,13/08/1998,193.0,93.0,SA,Woodville-West Torrens,34.0,"27""",Brennan Cox,238.0,Brennan,Cox,FWD,,FRE,,,,,Tue 27th 4am,,waiver,450.0,8.0,0.0,56.25,65.67,58.6,,,
241,48068.0,1002353.0,Mitch,Crowden,Fremantle,senior,12.0,28/04/1999,175.0,88.0,SA,Sturt,10.0,"1""",Mitch Crowden,,,,,,,,,,,,,,,,,,,,,,
242,47075.0,998145.0,Sean,Darcy,Fremantle,senior,4.0,12/06/1998,201.0,111.0,VIC,Geelong Falcons,22.0,"4""",Sean Darcy,240.0,Sean,Darcy,RUC,,FRE,,,,,Tue 27th 4am,,waiver,816.0,11.0,0.0,74.18,91.0,84.6,,,
243,48044.0,1002372.0,Hugh,Dixon,Fremantle,senior,17.0,26/02/1999,195.0,90.0,TAS,Kingborough Tigers,0.0,"0""",Hugh Dixon,241.0,Hugh,Dixon,FWD,,FRE,,,,,Tue 27th 4am,,waiver,45.0,1.0,45.0,45.0,45.0,45.0,,,
244,47099.0,998115.0,Taylin,Duman,Fremantle,senior,44.0,18/04/1998,192.0,73.0,VIC,Oakleigh Chargers,19.0,"0""",Taylin Duman,242.0,Taylin,Duman,DEF,,FRE,,,,,Tue 27th 4am,,waiver,867.0,14.0,64.0,61.93,65.67,63.4,,,
245,41049.0,291570.0,Nat,Fyfe,Fremantle,senior,7.0,18/09/1991,190.0,91.0,WA,Claremont,167.0,"142""",Nat Fyfe,243.0,Nat,Fyfe,MID,,FRE,,,,Barbeques Treloar,,,owner,2400.0,20.0,108.0,120.0,118.0,120.4,,Fyfe was great with 10 kicks and 22 handballs. His 32 touches came at 78% efficiency and he had 10 clearances which was 3 more than any other player on the ground. He is worth putting on watch for next weeks trades.,
246,48058.0,1002354.0,Stefan,Giro,Fremantle,senior,42.0,10/03/1999,175.0,72.0,SA,Norwood,10.0,"3""",Stefan Giro,244.0,Stefan,Giro,FWD,,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
247,42325.0,295222.0,Joel,Hamling,Fremantle,senior,21.0,9/04/1993,194.0,90.0,WA,Claremont,79.0,"0""",Joel Hamling,245.0,Joel,Hamling,DEF,,FRE,,,,,Tue 27th 4am,,waiver,1387.0,22.0,56.0,63.05,68.33,68.4,,,
248,42300.0,295584.0,Bradley,Hill,Fremantle,senior,9.0,9/07/1993,181.0,78.0,WA,West Perth,143.0,"78""",Bradley Hill,246.0,Bradley,Hill,MID,,FRE,,,,,Tue 27th 4am,,waiver,1853.0,22.0,76.0,84.23,73.67,80.0,,,
249,40017.0,280336.0,Stephen,Hill,Fremantle,senior,32.0,1/05/1990,183.0,82.0,WA,West Perth,205.0,"110""",Stephen Hill,247.0,Stephen,Hill,DEF,,FRE,,,,,Tue 27th 4am,,waiver,117.0,3.0,0.0,39.0,39.0,39.0,,,
250,43096.0,296324.0,Jesse,Hogan,Fremantle,senior,11.0,12/02/1995,195.0,100.0,WA,Claremont,83.0,"165""",Jesse Hogan,248.0,Jesse,Hogan,FWD,,FRE,,,,,Tue 27th 4am,,waiver,724.0,12.0,0.0,60.33,61.33,53.0,,,
251,45157.0,996580.0,Ethan,Hughes,Fremantle,senior,15.0,7/12/1994,187.0,88.0,WA,Swan Districts,46.0,"4""",Ethan Hughes,249.0,Ethan,Hughes,DEF,,FRE,,,,,Tue 27th 4am,,waiver,1408.0,21.0,47.0,67.05,66.67,79.4,,,
252,48226.0,296317.0,Scott,Jones,Fremantle,senior,40.0,20/05/1995,204.0,112.0,WA,East Perth,5.0,"2""",Scott Jones,250.0,Scott,Jones,RUC,FWD,FRE,,,,,Tue 27th 4am,,waiver,80.0,1.0,80.0,80.0,80.0,80.0,,,
253,42271.0,291949.0,Shane,Kersten,Fremantle,senior,22.0,15/03/1993,191.0,93.0,WA,South Fremantle,66.0,"67""",Shane Kersten,251.0,Shane,Kersten,DEF,,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
254,45071.0,298264.0,Ed,Langdon,Fremantle,senior,26.0,2/01/1996,182.0,76.0,VIC,Sandringham Dragons,63.0,"28""",Ed Langdon,252.0,Ed,Langdon,MID,,FRE,,,,Swimming n Titch,,,owner,1889.0,22.0,111.0,85.86,110.67,98.0,,,
255,44034.0,990740.0,Rory,Lobb,Fremantle,senior,37.0,9/02/1993,207.0,104.0,WA,Swan Districts,87.0,"73""",Rory Lobb,253.0,Rory,Lobb,RUC,FWD,FRE,,,,,Tue 27th 4am,,waiver,1306.0,15.0,0.0,87.07,80.33,79.4,,,
256,47046.0,997933.0,Griffin,Logue,Fremantle,senior,2.0,13/04/1998,189.0,90.0,WA,Swan Districts,18.0,"1""",Griffin Logue,254.0,Griffin,Logue,DEF,,FRE,,,,,Tue 27th 4am,,waiver,626.0,10.0,72.0,62.6,60.33,51.6,,,
257,41171.0,290817.0,Brandon,Matera,Fremantle,senior,3.0,11/03/1992,173.0,77.0,WA,South Fremantle,134.0,"164""",Brandon Matera,255.0,Brandon,Matera,FWD,,FRE,,,,,Tue 27th 4am,,waiver,1263.0,20.0,57.0,63.15,64.67,60.6,,,
258,44016.0,995192.0,Cameron,McCarthy,Fremantle,senior,23.0,1/04/1995,192.0,90.0,WA,South Fremantle,67.0,"96""",Cameron McCarthy,,,,,,,,,,,,,,,,,,,,,,
259,48136.0,1000980.0,Lloyd,Meek,Fremantle,senior,30.0,22/04/1998,202.0,106.0,VIC,GWV Rebels,0.0,"0""",Lloyd Meek,257.0,Lloyd,Meek,RUC,,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
260,1539.0,240052.0,David,Mundy,Fremantle,senior,16.0,20/07/1985,192.0,92.0,VIC,Murray Bushrangers,310.0,"134""",David Mundy,258.0,David,Mundy,FWD,MID,FRE,,,,Man of Steele,,,owner,1959.0,22.0,70.0,89.05,76.33,74.2,,,
261,48154.0,1003132.0,Tom,North,Fremantle,senior,24.0,14/02/1999,184.0,84.0,VIC,Eastern Ranges,0.0,"0""",Tom North,259.0,Tom,North,MID,,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
262,46115.0,298352.0,Ryan,Nyhuis,Fremantle,rookie,43.0,6/09/1996,188.0,88.0,NT,Nightcliff,16.0,"5""",Ryan Nyhuis,260.0,Ryan,Nyhuis,DEF,,FRE,,,,,Tue 27th 4am,,waiver,279.0,5.0,28.0,55.8,34.0,55.8,,,
263,44084.0,298409.0,Alex,Pearce,Fremantle,senior,25.0,9/06/1995,200.0,98.0,TAS,Devonport,53.0,"3""",Alex Pearce,261.0,Alex,Pearce,DEF,,FRE,,,,,Tue 27th 4am,,waiver,603.0,11.0,0.0,54.82,45.67,50.0,,,
264,47025.0,998659.0,Luke,Ryan,Fremantle,senior,38.0,6/02/1996,186.0,85.0,VIC,Coburg,48.0,"3""",Luke Ryan,262.0,Luke,Ryan,DEF,,FRE,,,,Swimming n Titch,,,owner,1725.0,18.0,0.0,95.83,84.33,76.4,,A solid return for Ryann in the JLT with two in the 80s. He doesn't come cheap but scores like this will certainly make him a solid unique selection.,
265,9.0,220096.0,Aaron,Sandilands,Fremantle,senior,31.0,6/12/1982,211.0,118.0,WA,East Fremantle,266.0,"97""",Aaron Sandilands,263.0,Aaron,Sandilands,RUC,,FRE,,,,,Tue 27th 4am,,waiver,512.0,6.0,0.0,85.33,97.67,95.2,,,
266,49088.0,1000860.0,Lachlan,Schulz,Fremantle,senior,28.0,30/11/1997,180.0,80.0,VIC,Williamstown,3.0,"2""",Lachlan Schulz,,,,,,,,,,,,,,,,,,,,,,
267,49051.0,1013611.0,Sam,Sturt,Fremantle,senior,27.0,12/05/2000,188.0,79.0,VIC,Dandenong Stingrays,,"""",Sam Sturt,265.0,Sam,Sturt,FWD,,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
268,48224.0,992059.0,Samuel,Switkowski,Fremantle,senior,39.0,20/11/1996,178.0,72.0,VIC,Box Hill Hawks,16.0,"5""",Samuel Switkowski,,,,,,,,,,,,,,,,,,,,,,
269,43123.0,293854.0,Matt,Taberner,Fremantle,senior,20.0,4/04/1995,199.0,97.0,VIC,Murray Bushrangers,71.0,"75""",Matt Taberner,267.0,Matt,Taberner,FWD,,FRE,,,,,Tue 27th 4am,,waiver,707.0,9.0,0.0,78.56,69.33,77.4,,,
270,46011.0,993816.0,Darcy,Tucker,Fremantle,senior,18.0,23/01/1997,183.0,83.0,VIC,North Ballarat,65.0,"27""",Darcy Tucker,268.0,Darcy,Tucker,MID,,FRE,,,,,Tue 27th 4am,,waiver,1614.0,22.0,68.0,73.36,63.0,68.2,,Tucker had a great game with a couple of goals and 24 touches but the Dockers won't have the game on their own terms like this each week so just be careful.,
271,49022.0,1004850.0,Luke,Valente,Fremantle,senior,29.0,8/05/2000,186.0,80.0,SA,Norwood,,"""",Luke Valente,269.0,Luke,Valente,MID,,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
272,40020.0,281007.0,Michael,Walters,Fremantle,senior,10.0,7/01/1991,177.0,75.0,WA,Swan Districts,145.0,"252""",Michael Walters,270.0,Michael,Walters,FWD,MID,FRE,,,,TryingAnewStratton,,,owner,2217.0,22.0,74.0,100.77,84.67,100.8,,Walters had a great JLT with an 86 and 92. But are you game enough to select him? Last year he burnt us with suspensions and poor scoring.,
273,49115.0,1004437.0,Tobe,Watson,Fremantle,rookie,45.0,3/12/1997,189.0,82.0,WA,Swan Districts,,"""",Tobe Watson,271.0,Tobe,Watson,DEF,MID,FRE,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
274,42234.0,294125.0,Nathan,Wilson,Fremantle,senior,14.0,7/01/1993,185.0,82.0,WA,Mandurah,114.0,"17""",Nathan Wilson,272.0,Nathan,Wilson,DEF,,FRE,,,,,Tue 27th 4am,,waiver,1233.0,18.0,0.0,68.5,65.33,68.6,,,
275,46012.0,298437.0,Callum,Ah Chee,Gold Coast,senior,13.0,9/10/1997,182.0,71.0,WA,South Fremantle,45.0,"24""",Callum Ah Chee,273.0,Callum,Ah Chee,DEF,FWD,GCS,,,,,Tue 27th 4am,,waiver,82.0,1.0,0.0,82.0,82.0,82.0,,,
276,47009.0,998130.0,Ben,Ainsworth,Gold Coast,senior,9.0,10/02/1998,178.0,76.0,VIC,Gippsland Power,37.0,"26""",Ben Ainsworth,274.0,Ben,Ainsworth,FWD,,GCS,,,,,Tue 27th 4am,,waiver,727.0,12.0,99.0,60.58,68.0,60.0,,,
277,48089.0,1008882.0,Charlie,Ballard,Gold Coast,senior,10.0,23/07/1999,196.0,82.0,SA,Sturt,28.0,"1""",Charlie Ballard,275.0,Charlie,Ballard,DEF,,GCS,,,,,Tue 27th 4am,,waiver,1260.0,21.0,33.0,60.0,46.67,56.8,,,
278,47006.0,998260.0,Jack,Bowes,Gold Coast,senior,3.0,26/01/1998,187.0,78.0,QLD,Gold Coast,38.0,"11""",Jack Bowes,276.0,Jack,Bowes,MID,,GCS,,,,Casting Crouch,,,owner,1136.0,15.0,73.0,75.73,74.33,56.8,,,
279,47002.0,998129.0,Will,Brodie,Gold Coast,senior,7.0,23/08/1998,189.0,82.0,VIC,Murray Bushrangers,19.0,"3""",Will Brodie,277.0,Will,Brodie,MID,,GCS,,,,,Tue 27th 4am,,waiver,642.0,8.0,0.0,80.25,65.67,75.0,,,
280,48997.0,1000068.0,Chris,Burgess,Gold Coast,senior,29.0,26/11/1995,193.0,84.0,SA,West Adelaide,9.0,"3""",Chris Burgess,,,,,,,,,,,,,,,,,,,,,,
281,46091.0,295446.0,Samuel,Collins,Gold Coast,senior,25.0,14/12/1997,193.0,94.0,VIC,Dandenong Stingrays,23.0,"0""",Samuel Collins,,,,,,,,,,,,,,,,,,,,,,
282,48998.0,1005547.0,Josh,Corbett,Gold Coast,senior,19.0,23/04/1996,190.0,90.0,VIC,Werribee Tigers,9.0,"3""",Josh Corbett,,,,,,,,,,,,,,,,,,,,,,
283,48010.0,1002350.0,Brayden,Crossley,Gold Coast,senior,32.0,16/08/1999,198.0,101.0,QLD,Labrador,10.0,"5""",Brayden Crossley,281.0,Brayden,Crossley,FWD,,GCS,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
284,48019.0,1002331.0,Jacob,Dawson,Gold Coast,senior,45.0,3/11/1999,182.0,80.0,QLD,Palm Beach Currumbin,4.0,"1""",Jacob Dawson,282.0,Jacob,Dawson,MID,,GCS,,,,,Tue 27th 4am,,waiver,391.0,6.0,75.0,65.17,67.33,69.2,,,
285,42003.0,291753.0,Sam,Day,Gold Coast,senior,12.0,6/09/1992,197.0,102.0,SA,Sturt,115.0,"79""",Sam Day,283.0,Sam,Day,FWD,,GCS,,,,Fire The Worpedo,,,owner,681.0,10.0,27.0,68.1,52.67,57.4,,,
286,45025.0,991953.0,Corey,Ellis,Gold Coast,senior,17.0,9/10/1996,184.0,75.0,VIC,Western Jets,30.0,"7""",Corey Ellis,284.0,Corey,Ellis,DEF,MID,GCS,,,,,Tue 27th 4am,,waiver,257.0,4.0,0.0,64.25,64.0,64.25,,,
287,46031.0,993799.0,Brayden,Fiorini,Gold Coast,senior,8.0,22/08/1997,186.0,75.0,VIC,Northern Knights,42.0,"13""",Brayden Fiorini,285.0,Brayden,Fiorini,MID,,GCS,,,,Casting Crouch,,,owner,1845.0,21.0,80.0,87.86,87.67,78.2,,Fiorini is showing the form we all suspected he had and he got there on the back of 30 touches and 6 tackles this gave him the best score for the Suns.,
288,49031.0,1006087.0,Caleb,Graham,Gold Coast,senior,46.0,12/09/2000,192.0,82.0,QLD,Gold Coast Academy,,"""",Caleb Graham,286.0,Caleb,Graham,DEF,RUC,GCS,,,,,Tue 27th 4am,,waiver,164.0,3.0,47.0,54.67,54.67,54.67,,,
289,39619.0,270512.0,Pearce,Hanley,Gold Coast,senior,1.0,15/11/1988,185.0,85.0,,County Mayo Ireland,156.0,"60""",Pearce Hanley,287.0,Pearce,Hanley,DEF,,GCS,,,,,Tue 27th 4am,,waiver,1237.0,16.0,82.0,77.31,97.33,80.8,,,
290,39564.0,240254.0,Jarrod,Harbrow,Gold Coast,senior,5.0,18/07/1988,178.0,73.0,VIC,Murray Bushrangers,240.0,"54""",Jarrod Harbrow,288.0,Jarrod,Harbrow,DEF,,GCS,,,,Casting Crouch,,,owner,1622.0,21.0,64.0,77.24,66.0,65.2,,,
291,48234.0,1002328.0,Jacob,Heron,Gold Coast,senior,40.0,10/12/1999,180.0,75.0,QLD,Cairns Saints,11.0,"2""",Jacob Heron,289.0,Jacob,Heron,DEF,FWD,GCS,,,,,Tue 27th 4am,,waiver,184.0,5.0,0.0,36.8,37.67,36.8,,,
292,44063.0,297456.0,Nick,Holman,Gold Coast,senior,39.0,29/05/1995,187.0,84.0,VIC,Murray Bushrangers,43.0,"21""",Nick Holman,290.0,Nick,Holman,FWD,,GCS,,,,,Tue 27th 4am,,waiver,807.0,12.0,0.0,67.25,57.0,61.2,,,
293,42216.0,291964.0,Jack,Hombsch,Gold Coast,senior,20.0,7/03/1993,194.0,90.0,SA,Sturt,115.0,"1""",Jack Hombsch,291.0,Jack,Hombsch,DEF,,GCS,,,,,Tue 27th 4am,,waiver,964.0,18.0,0.0,53.56,52.0,44.8,,,
294,42114.0,293255.0,George,Horlin-Smith,Gold Coast,senior,33.0,22/12/1992,188.0,84.0,SA,Sturt,57.0,"28""",George Horlin-Smith,292.0,George,Horlin-Smith,MID,,GCS,,,,,Tue 27th 4am,,waiver,317.0,7.0,0.0,45.29,38.0,38.0,,,
295,46125.0,996064.0,Jesse,Joyce,Gold Coast,senior,38.0,17/08/1997,191.0,90.0,QLD,Palm Beach Currumbin,62.0,"2""",Jesse Joyce,293.0,Jesse,Joyce,DEF,,GCS,,,,,Tue 27th 4am,,waiver,963.0,16.0,0.0,60.19,41.0,57.2,,,
296,49002.0,1006144.0,Ben,King,Gold Coast,senior,34.0,7/07/2000,201.0,85.0,VIC,Sandringham Dragons,9.0,"6""",Ben King,294.0,Ben,King,FWD,,GCS,,,,,Tue 27th 4am,,waiver,580.0,14.0,31.0,41.43,40.0,56.4,,,
297,44074.0,294013.0,Sean,Lemmens,Gold Coast,senior,23.0,2/11/1994,184.0,74.0,SA,Port Adelaide,82.0,"21""",Sean Lemmens,295.0,Sean,Lemmens,FWD,,GCS,,,,,Tue 27th 4am,,waiver,386.0,8.0,24.0,48.25,32.33,41.6,,,
298,44105.0,296322.0,Jack,Leslie,Gold Coast,rookie,21.0,24/07/1995,197.0,98.0,,,28.0,"1""",Jack Leslie,296.0,Jack,Leslie,DEF,,GCS,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
299,49001.0,1004095.0,Jack,Lukosius,Gold Coast,senior,41.0,9/08/2000,196.0,84.0,SA,Woodville-West Torrens,16.0,"3""",Jack Lukosius,297.0,Jack,Lukosius,FWD,,GCS,,,,,Tue 27th 4am,,waiver,1062.0,21.0,51.0,50.57,55.0,60.2,,Lukosius finished with 13 touches and took four marks. His 42 points isn't ideal but it was better than we thought he might do after his JLT. He is still not someone you want to start on the field at this stage.,
300,46110.0,996464.0,Darcy,MacPherson,Gold Coast,senior,44.0,29/10/1997,174.0,72.0,VIC,Footscray VFL,34.0,"20""",Darcy MacPherson,298.0,Darcy,MacPherson,FWD,,GCS,,,,Man of Steele,,,owner,1798.0,22.0,97.0,81.73,71.67,69.6,,,
301,43095.0,296190.0,Jack,Martin,Gold Coast,senior,4.0,29/01/1995,186.0,79.0,WA,Claremont,96.0,"80""",Jack Martin,299.0,Jack,Martin,FWD,MID,GCS,,,,,Tue 27th 4am,,waiver,1240.0,16.0,0.0,77.5,56.33,65.8,,,
302,49053.0,1000044.0,Jez,McLennan,Gold Coast,senior,43.0,7/09/2000,183.0,81.0,SA,Central District,,"""",Jez McLennan,300.0,Jez,McLennan,DEF,,GCS,,,,,Tue 27th 4am,,waiver,0.0,0.0,0.0,0.0,0.0,0.0,,,
303,42204.0,290671.0,Anthony,Miles,Gold Coast,senior,2.0,28/02/1992,179.0,80.0,NSW,Murray Bushrangers,85.0,"31""",Anthony Miles,301.0,Anthony,Miles,MID,,GCS,,,,,Tue 27th 4am,,waiver,1425.0,17.0,0.0,83.82,78.67,82.2,,,
304,45043.0,298272.0,Touk,Miller,Gold Coast,senior,11.0,22/02/1996,178.0,81.0,VIC,Calder Cannons,95.0,"27""",Touk Miller,302.0,Touk,Miller,MID,,GCS,,,,DEVQON.1,,,owner,1527.0,18.0,86.0,84.83,84.0,94.0,,,
305,42326.0,295942.0,Jordan,Murdoch,Gold Coast,senior,31.0,23/03/1993,190.0,87.0,SA,Glenelg,120.0,"73""",Jordan Murdoch,303.0,Jordan,Murdoch,MID,,GCS,,,,,Tue 27th 4am,,waiver,824.0,14.0,46.0,58.86,59.33,62.0,,,
